Address,Municipality,Locality,LAT,LONG,Updated,Zip,Distance Breaks,Distance Rank ,Distance
217 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.54187985,-78.13000761,2019-09-11,23040,0.50 - 1.0 Mile,150,0.53
219 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.54113626,-78.12988229,2019-09-11,23040,0.50 - 1.0 Mile,175,0.58
275 ANDERSON HIG*,Cumberland County,CUMBERLAND,37.53999272,-78.13576343,2019-09-11,23040,0.50 - 1.0 Mile,199,0.65
66 CLINTON FARM COU*,Cumberland County,CARTERSVILLE,37.60461699,-78.12610075,2019-09-11,23027,1.0 - 2.0 Mile,557,1.82
648 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.59876097,-78.12045323,2019-09-11,23027,1.0 - 2.0 Mile,469,1.52
649 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.59904233,-78.12248626,2019-09-11,23027,1.0 - 2.0 Mile,459,1.49
651 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.59886796,-78.12207769,2019-09-11,23027,1.0 - 2.0 Mile,456,1.49
618 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.59202406,-78.12366982,2019-09-11,23027,1.0 - 2.0 Mile,321,1.02
65 OAKLAND ROAD,Cumberland County,CARTERSVILLE,37.59763359,-78.10994991,2019-09-11,23027,1.0 - 2.0 Mile,533,1.70
503 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.58168908,-78.13382267,2019-09-11,23027,0.25 Mile,71,0.24
530 PINEGROVE ROAD,Cumberland County,CARTERSVILLE,37.58356717,-78.12984492,2019-09-11,23027,0.25 - 0.50 Mile,107,0.36
532 PINEGROVE ROAD,Cumberland County,CARTERSVILLE,37.58351591,-78.12899042,2019-09-11,23027,0.25 - 0.50 Mile,110,0.37
463 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.57821298,-78.13827523,2019-09-11,23027,0.25 - 0.50 Mile,102,0.35
122 LOCUST GRO*,Cumberland County,CARTERSVILLE,37.57418825,-78.14392085,2019-09-11,23027,0.50 - 1.0 Mile,226,0.72
378 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.57140875,-78.13547919,2019-09-11,23040,0.25 Mile,64,0.22
356 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.56959718,-78.13550178,2019-09-11,23040,0.25 Mile,52,0.17
296 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.5655051,-78.1336356,2019-09-11,23040,0.25 Mile,43,0.14
267 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.56281901,-78.13323922,2019-09-11,23040,0.25 Mile,18,0.07
263 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.5622428,-78.13275714,2019-09-11,23040,0.25 Mile,6,0.04
82 MILLER LANE,Cumberland County,CUMBERLAND,37.5575509,-78.11817407,2019-09-11,23040,0.25 Mile,10,0.04
130 MILLER LANE,Cumberland County,CUMBERLAND,37.56065293,-78.11565532,2019-09-11,23040,0.25 Mile,14,0.05
128 MILLER LANE,Cumberland County,CUMBERLAND,37.56085416,-78.11594899,2019-09-11,23040,0.25 Mile,16,0.06
57 ALDER LANE,Cumberland County,CUMBERLAND,37.56590382,-78.10922521,2019-09-11,23040,0.50 - 1.0 Mile,156,0.54
5 ALDER LANE,Cumberland County,CUMBERLAND,37.56509584,-78.11466934,2019-09-11,23040,0.25 - 0.50 Mile,108,0.36
192 MILLER LANE,Cumberland County,CUMBERLAND,37.56593525,-78.11413308,2019-09-11,23040,0.25 - 0.50 Mile,125,0.42
206 MILLER LANE,Cumberland County,CUMBERLAND,37.56704831,-78.11328629,2019-09-11,23040,0.50 - 1.0 Mile,143,0.51
216 MILLER LANE,Cumberland County,CUMBERLAND,37.56793834,-78.11248376,2019-09-11,23040,0.50 - 1.0 Mile,167,0.56
230 MILLER LANE,Cumberland County,CUMBERLAND,37.56908775,-78.11225498,2019-09-11,23040,0.50 - 1.0 Mile,168,0.56
228 MILLER LANE,Cumberland County,CUMBERLAND,37.56974915,-78.11153268,2019-09-11,23040,0.50 - 1.0 Mile,178,0.60
87 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.55053741,-78.12613895,2019-09-11,23040,0.25 Mile,11,0.05
79 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.54979138,-78.12614266,2019-09-11,23040,0.25 Mile,23,0.08
75 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.54933297,-78.12617422,2019-09-11,23040,0.25 Mile,27,0.10
74 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.54943485,-78.12409135,2019-09-11,23040,0.25 Mile,17,0.06
68 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.54884486,-78.12501108,2019-09-11,23040,0.25 Mile,24,0.09
49 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.54744896,-78.12802978,2019-09-11,23040,0.25 Mile,55,0.18
47 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.54703346,-78.12718238,2019-09-11,23040,0.25 Mile,67,0.23
37 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.54662869,-78.12695272,2019-09-11,23040,0.25 - 0.50 Mile,77,0.26
34 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.54597324,-78.12522398,2019-09-11,23040,0.25 - 0.50 Mile,85,0.29
209 BROWN ROAD,Cumberland County,CUMBERLAND,37.56000463,-78.1521074,2019-09-11,23040,0.50 - 1.0 Mile,219,0.70
171 BROWN ROAD,Cumberland County,CUMBERLAND,37.55732691,-78.15455491,2019-09-11,23040,0.50 - 1.0 Mile,263,0.84
146 BROWN ROAD,Cumberland County,CUMBERLAND,37.55483612,-78.15345659,2019-09-11,23040,0.50 - 1.0 Mile,257,0.83
69 BROWN ROAD,Cumberland County,CUMBERLAND,37.55540016,-78.16321383,2019-09-11,23040,1.0 - 2.0 Mile,400,1.33
131 PIPJUNGE ROAD,Cumberland County,CUMBERLAND,37.55404366,-78.17635,2019-09-11,23040,2.0 - 3.0 Mile,586,2.06
457 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.55047193,-78.18954073,2019-09-11,23040,2.0 - 3.0 Mile,787,2.82
65 ASHBURN ROAD,Cumberland County,CUMBERLAND,37.54971462,-78.19376332,2019-09-11,23040,3.0 - 5.0 Mile,858,3.05
83 ASHBURN ROAD,Cumberland County,CUMBERLAND,37.550354,-78.19805012,2019-09-11,23040,3.0 - 5.0 Mile,951,3.28
85 ASHBURN ROAD,Cumberland County,CUMBERLAND,37.54836978,-78.20209002,2019-09-11,23040,3.0 - 5.0 Mile,1111,3.52
418 JENKINS CHURCH ROAD,Cumberland County,CUMBERLAND,37.55263183,-78.21931544,2019-09-11,23040,3.0 - 5.0 Mile,1711,4.41
2 BONBROOK CREEK ROAD,Cumberland County,CUMBERLAND,37.54991965,-78.22155789,2019-09-11,23040,3.0 - 5.0 Mile,1823,4.55
18 BONBROOK CREEK ROAD,Cumberland County,CUMBERLAND,37.55067885,-78.22341681,2019-09-11,23040,3.0 - 5.0 Mile,1906,4.65
24 BONBROOK CREEK ROAD,Cumberland County,CUMBERLAND,37.55074374,-78.22476115,2019-09-11,23040,3.0 - 5.0 Mile,1967,4.72
39 BONBROOK CREEK ROAD,Cumberland County,CUMBERLAND,37.54898214,-78.22562949,2019-09-11,23040,3.0 - 5.0 Mile,2016,4.78
335 JENKINS CHURCH ROAD,Cumberland County,CUMBERLAND,37.54807212,-78.22345497,2019-09-11,23040,3.0 - 5.0 Mile,1930,4.68
344 JENKINS CHURCH ROAD,Cumberland County,CUMBERLAND,37.5481218,-78.22216404,2019-09-11,23040,3.0 - 5.0 Mile,1863,4.61
340 JENKINS CHURCH ROAD,Cumberland County,CUMBERLAND,37.54772674,-78.22225375,2019-09-11,23040,3.0 - 5.0 Mile,1876,4.61
336 JENKINS CHURCH ROAD,Cumberland County,CUMBERLAND,37.54749847,-78.22229872,2019-09-11,23040,3.0 - 5.0 Mile,1881,4.62
49 MARIGOLD LANE,Cumberland County,CUMBERLAND,37.58189286,-78.21636652,2019-09-11,23040,3.0 - 5.0 Mile,1775,4.49
251 MT AIRY LANE,Cumberland County,CUMBERLAND,37.58255853,-78.21844085,2019-09-11,23040,3.0 - 5.0 Mile,1871,4.61
263 MT AIRY LANE,Cumberland County,CUMBERLAND,37.5826307,-78.22000831,2019-09-11,23040,3.0 - 5.0 Mile,1953,4.69
262 MT AIRY LANE,Cumberland County,CUMBERLAND,37.58264593,-78.21932188,2019-09-11,23040,3.0 - 5.0 Mile,1917,4.66
264 MT AIRY LANE,Cumberland County,CUMBERLAND,37.58299697,-78.2194635,2019-09-11,23040,3.0 - 5.0 Mile,1926,4.67
272 MT AIRY LANE,Cumberland County,CUMBERLAND,37.58349142,-78.22012863,2019-09-11,23040,3.0 - 5.0 Mile,1966,4.72
89 ASHBURN ROAD,Cumberland County,CUMBERLAND,37.55364089,-78.19628186,2019-09-11,23040,3.0 - 5.0 Mile,898,3.14
29 PIPJUNGE ROAD,Cumberland County,CUMBERLAND,37.55595326,-78.18038681,2019-09-11,23040,2.0 - 3.0 Mile,611,2.26
511 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.5542518,-78.18677872,2019-09-11,23040,2.0 - 3.0 Mile,719,2.62
11 PIPJUNGE ROAD,Cumberland County,CUMBERLAND,37.55656972,-78.18425855,2019-09-11,23040,2.0 - 3.0 Mile,666,2.47
513 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.55484278,-78.18644225,2019-09-11,23040,2.0 - 3.0 Mile,709,2.60
545 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.55840213,-78.18626578,2019-09-11,23040,2.0 - 3.0 Mile,701,2.57
532 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.55832979,-78.18486533,2019-09-11,23040,2.0 - 3.0 Mile,676,2.50
528 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.55712169,-78.18216592,2019-09-11,23040,2.0 - 3.0 Mile,630,2.35
586 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.56011855,-78.18481948,2019-09-11,23040,2.0 - 3.0 Mile,674,2.49
29 MEADOR ROAD,Cumberland County,CUMBERLAND,37.55786077,-78.1905181,2019-09-11,23040,2.0 - 3.0 Mile,786,2.81
8 MEADOR ROAD,Cumberland County,CUMBERLAND,37.5603363,-78.18619435,2019-09-11,23040,2.0 - 3.0 Mile,700,2.57
601 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.56307033,-78.18935874,2019-09-11,23040,2.0 - 3.0 Mile,772,2.76
52 MEADOR ROAD,Cumberland County,CUMBERLAND,37.56036495,-78.18951905,2019-09-11,23040,2.0 - 3.0 Mile,771,2.75
637 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.56467948,-78.1843969,2019-09-11,23040,2.0 - 3.0 Mile,679,2.50
646 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.56469093,-78.18166338,2019-09-11,23040,2.0 - 3.0 Mile,629,2.35
662 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.56563121,-78.18171975,2019-09-11,23040,2.0 - 3.0 Mile,631,2.36
680 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.56688248,-78.18054698,2019-09-11,23040,2.0 - 3.0 Mile,618,2.31
669 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.56762872,-78.1837336,2019-09-11,23040,2.0 - 3.0 Mile,677,2.50
691 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.56839115,-78.18016339,2019-09-11,23040,2.0 - 3.0 Mile,620,2.32
700 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.56826792,-78.17900006,2019-09-11,23040,2.0 - 3.0 Mile,610,2.25
702 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.56826341,-78.17734051,2019-09-11,23040,2.0 - 3.0 Mile,598,2.16
704 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.56843809,-78.17377815,2019-09-11,23040,1.0 - 2.0 Mile,576,1.98
754 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.57225707,-78.17594844,2019-09-11,23040,2.0 - 3.0 Mile,600,2.18
768 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.57321546,-78.1747803,2019-09-11,23040,2.0 - 3.0 Mile,595,2.14
787 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.57534713,-78.17697741,2019-09-11,23040,2.0 - 3.0 Mile,619,2.31
104 PARKER ROAD,Cumberland County,CARTERSVILLE,37.57098825,-78.16639456,2019-09-11,23027,1.0 - 2.0 Mile,513,1.66
7 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.57832411,-78.17402978,2019-09-11,23027,2.0 - 3.0 Mile,613,2.27
848 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.58029285,-78.17242134,2019-09-11,23027,2.0 - 3.0 Mile,605,2.23
856 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.58082846,-78.17400832,2019-09-11,23027,2.0 - 3.0 Mile,621,2.32
85 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.57907852,-78.16590267,2019-09-11,23027,1.0 - 2.0 Mile,563,1.87
879 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.58181748,-78.17489406,2019-09-11,23027,2.0 - 3.0 Mile,635,2.37
885 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.58295771,-78.17557784,2019-09-11,23027,2.0 - 3.0 Mile,648,2.42
893 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.58397106,-78.17605159,2019-09-11,23027,2.0 - 3.0 Mile,661,2.45
886 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.5838757,-78.17179265,2019-09-11,23027,2.0 - 3.0 Mile,604,2.22
926 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.58664372,-78.17411414,2019-09-11,23027,2.0 - 3.0 Mile,637,2.38
935 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.58766736,-78.17516606,2019-09-11,23027,2.0 - 3.0 Mile,662,2.46
927 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.58700685,-78.17515814,2019-09-11,23027,2.0 - 3.0 Mile,658,2.44
136 BABER ROAD,Cumberland County,CUMBERLAND,37.58670151,-78.18925846,2019-09-11,23027,3.0 - 5.0 Mile,922,3.20
271 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.58869504,-78.15518957,2019-09-11,23027,1.0 - 2.0 Mile,444,1.46
178 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.57612216,-78.15658993,2019-09-11,23027,1.0 - 2.0 Mile,410,1.36
198 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.57588412,-78.15231893,2019-09-11,23027,1.0 - 2.0 Mile,347,1.13
234 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.58155444,-78.15164474,2019-09-11,23027,1.0 - 2.0 Mile,341,1.10
267 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.58409781,-78.15072174,2019-09-11,23027,1.0 - 2.0 Mile,340,1.10
33 LOCUST GRO*,Cumberland County,CARTERSVILLE,37.5831695,-78.14620712,2019-09-11,23027,0.50 - 1.0 Mile,267,0.85
80 LOCUST GRO*,Cumberland County,CARTERSVILLE,37.57892583,-78.14549254,2019-09-11,23027,0.50 - 1.0 Mile,237,0.75
110 LOCUST GRO*,Cumberland County,CARTERSVILLE,37.57693722,-78.14393908,2019-09-11,23027,0.50 - 1.0 Mile,208,0.67
109 LOCUST GRO*,Cumberland County,CARTERSVILLE,37.57712371,-78.14184397,2019-09-11,23027,0.50 - 1.0 Mile,161,0.55
296 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.58517902,-78.14793287,2019-09-11,23027,0.50 - 1.0 Mile,309,0.99
293 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.5857254,-78.14838609,2019-09-11,23027,1.0 - 2.0 Mile,324,1.03
295 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.5915717,-78.15050088,2019-09-11,23027,1.0 - 2.0 Mile,407,1.36
314 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.58548036,-78.14543075,2019-09-11,23027,0.50 - 1.0 Mile,283,0.88
343 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.58858956,-78.14489403,2019-09-11,23027,0.50 - 1.0 Mile,311,1.00
399 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.59134959,-78.14009345,2019-09-11,23027,0.50 - 1.0 Mile,310,0.99
600 PINEGROVE ROAD,Cumberland County,CARTERSVILLE,37.58820545,-78.13710018,2019-09-11,23027,0.50 - 1.0 Mile,231,0.73
467 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.59518942,-78.13477412,2019-09-11,23027,1.0 - 2.0 Mile,358,1.16
476 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.59525428,-78.13355563,2019-09-11,23027,1.0 - 2.0 Mile,356,1.16
521 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.59772561,-78.13228744,2019-09-11,23027,1.0 - 2.0 Mile,396,1.32
525 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.59860423,-78.13112664,2019-09-11,23027,1.0 - 2.0 Mile,414,1.38
538 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.59780513,-78.12912733,2019-09-11,23027,1.0 - 2.0 Mile,401,1.33
533 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.5989408,-78.12953926,2019-09-11,23027,1.0 - 2.0 Mile,423,1.41
539 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.59901456,-78.1288593,2019-09-11,23027,1.0 - 2.0 Mile,426,1.42
566 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.59724039,-78.12579966,2019-09-11,23027,1.0 - 2.0 Mile,397,1.32
565 DEEP RUN ROAD,Cumberland County,CARTERSVILLE,37.59878238,-78.12594102,2019-09-11,23027,1.0 - 2.0 Mile,432,1.43
20 CLINTON FARM COU*,Cumberland County,CARTERSVILLE,37.60014398,-78.12646853,2019-09-11,23027,1.0 - 2.0 Mile,468,1.51
29 CLINTON FARM COU*,Cumberland County,CARTERSVILLE,37.60085539,-78.12722451,2019-09-11,23027,1.0 - 2.0 Mile,481,1.55
52 CLINTON FARM COU*,Cumberland County,CARTERSVILLE,37.60343783,-78.12569923,2019-09-11,23027,1.0 - 2.0 Mile,540,1.74
56 CLINTON FARM COU*,Cumberland County,CARTERSVILLE,37.60390364,-78.12550812,2019-09-11,23027,1.0 - 2.0 Mile,546,1.78
1487 CARTERSVILLE ROAD,Cumberland County,CARTERSVILLE,37.62603945,-78.14483294,2019-09-11,23027,3.0 - 5.0 Mile,989,3.35
64 ASHBURN ROAD,Cumberland County,CUMBERLAND,37.5540827,-78.19342542,2019-09-11,23040,2.0 - 3.0 Mile,828,2.99
365 PINEGROVE ROAD,Cumberland County,CUMBERLAND,37.57039024,-78.13632558,2019-09-11,23040,0.25 Mile,68,0.23
346 CARTERSVILLE ROAD,Cumberland County,CUMBERLAND,37.54065523,-78.19213449,2019-09-11,23040,3.0 - 5.0 Mile,901,3.16
61 CHURCHWOOD LANE,Cumberland County,CUMBERLAND,37.54418122,-78.13829997,2019-09-11,23040,0.25 - 0.50 Mile,127,0.43
114 TAYLOR ROAD,Cumberland County,CARTERSVILLE,37.61482875,-78.16766323,2019-09-11,23027,3.0 - 5.0 Mile,912,3.18
48 TAYLOR ROAD,Cumberland County,CARTERSVILLE,37.61051557,-78.16458455,2019-09-11,23027,2.0 - 3.0 Mile,796,2.84
44 TAYLOR ROAD,Cumberland County,CARTERSVILLE,37.61024491,-78.16430305,2019-09-11,23027,2.0 - 3.0 Mile,788,2.82
27 TAYLOR ROAD,Cumberland County,CARTERSVILLE,37.60881205,-78.16416928,2019-09-11,23027,2.0 - 3.0 Mile,764,2.74
33 TAYLOR ROAD,Cumberland County,CARTERSVILLE,37.60924166,-78.16442613,2019-09-11,23027,2.0 - 3.0 Mile,777,2.77
58 TAYLOR ROAD,Cumberland County,CARTERSVILLE,37.61131893,-78.16524345,2019-09-11,23027,2.0 - 3.0 Mile,810,2.91
60 TAYLOR ROAD,Cumberland County,CARTERSVILLE,37.61179241,-78.1657244,2019-09-11,23027,2.0 - 3.0 Mile,822,2.95
64 TAYLOR ROAD,Cumberland County,CARTERSVILLE,37.61207869,-78.16601297,2019-09-11,23027,2.0 - 3.0 Mile,826,2.98
76 TAYLOR ROAD,Cumberland County,CARTERSVILLE,37.6129462,-78.16578297,2019-09-11,23027,3.0 - 5.0 Mile,836,3.02
78 TAYLOR ROAD,Cumberland County,CARTERSVILLE,37.61298046,-78.16652653,2019-09-11,23027,3.0 - 5.0 Mile,849,3.04
82 TAYLOR ROAD,Cumberland County,CARTERSVILLE,37.61274567,-78.16717558,2019-09-11,23027,3.0 - 5.0 Mile,857,3.05
86 TAYLOR ROAD,Cumberland County,CARTERSVILLE,37.61299025,-78.16747262,2019-09-11,23027,3.0 - 5.0 Mile,873,3.08
92 TAYLOR ROAD,Cumberland County,CARTERSVILLE,37.61326841,-78.16800138,2019-09-11,23027,3.0 - 5.0 Mile,887,3.11
1193 CARTERSVILLE ROAD,Cumberland County,CARTERSVILLE,37.60705854,-78.16288328,2019-09-11,23027,2.0 - 3.0 Mile,710,2.60
1183 CARTERSVILLE ROAD,Cumberland County,CARTERSVILLE,37.60631361,-78.16411026,2019-09-11,23027,2.0 - 3.0 Mile,712,2.61
1176 CARTERSVILLE ROAD,Cumberland County,CARTERSVILLE,37.60499014,-78.16382451,2019-09-11,23027,2.0 - 3.0 Mile,686,2.53
1169 CARTERSVILLE ROAD,Cumberland County,CARTERSVILLE,37.60640126,-78.16641344,2019-09-11,23027,2.0 - 3.0 Mile,747,2.70
1159 CARTERSVILLE ROAD,Cumberland County,CARTERSVILLE,37.60507939,-78.16609586,2019-09-11,23027,2.0 - 3.0 Mile,721,2.62
1151 CARTERSVILLE ROAD,Cumberland County,CARTERSVILLE,37.60454733,-78.16704981,2019-09-11,23027,2.0 - 3.0 Mile,728,2.63
1129 CARTERSVILLE ROAD,Cumberland County,CARTERSVILLE,37.60305212,-78.16829846,2019-09-11,23027,2.0 - 3.0 Mile,716,2.62
1150 CARTERSVILLE ROAD,Cumberland County,CARTERSVILLE,37.60395803,-78.16637621,2019-09-11,23027,2.0 - 3.0 Mile,702,2.58
1144 CARTERSVILLE ROAD,Cumberland County,CARTERSVILLE,37.60368454,-78.16672933,2019-09-11,23027,2.0 - 3.0 Mile,705,2.58
1128 CARTERSVILLE ROAD,Cumberland County,CARTERSVILLE,37.60207972,-78.16706558,2019-09-11,23027,2.0 - 3.0 Mile,685,2.52
1126 CARTERSVILLE ROAD,Cumberland County,CARTERSVILLE,37.60223974,-78.16762808,2019-09-11,23027,2.0 - 3.0 Mile,694,2.55
1120 CARTERSVILLE ROAD,Cumberland County,CARTERSVILLE,37.60186481,-78.16795249,2019-09-11,23027,2.0 - 3.0 Mile,693,2.55
9 WHITEVILLE ROAD,Cumberland County,CARTERSVILLE,37.60241359,-78.16917569,2019-09-11,23027,2.0 - 3.0 Mile,723,2.63
26 WHITEVILLE ROAD,Cumberland County,CARTERSVILLE,37.60322624,-78.17145777,2019-09-11,23027,2.0 - 3.0 Mile,774,2.76
1093 CARTERSVILLE ROAD,Cumberland County,CARTERSVILLE,37.60066518,-78.17074175,2019-09-11,23027,2.0 - 3.0 Mile,720,2.62
1088 CARTERSVILLE ROAD,Cumberland County,CARTERSVILLE,37.59977381,-78.1700129,2019-09-11,23027,2.0 - 3.0 Mile,695,2.55
83 WHITEVILLE ROAD,Cumberland County,CARTERSVILLE,37.60430435,-78.17672525,2019-09-11,23027,3.0 - 5.0 Mile,845,3.04
151 WHITEVILLE ROAD,Cumberland County,CARTERSVILLE,37.60888488,-78.17988629,2019-09-11,23027,3.0 - 5.0 Mile,997,3.36
189 WHITEVILLE ROAD,Cumberland County,CARTERSVILLE,37.61057368,-78.1827041,2019-09-11,23027,3.0 - 5.0 Mile,1142,3.56
193 WHITEVILLE ROAD,Cumberland County,CARTERSVILLE,37.6106261,-78.18305971,2019-09-11,23027,3.0 - 5.0 Mile,1155,3.58
26 BIGGER ROAD,Cumberland County,CUMBERLAND,37.61299853,-78.19112366,2019-09-11,23040,3.0 - 5.0 Mile,1433,4.03
52 BIGGER ROAD,Cumberland County,CUMBERLAND,37.61574991,-78.19081484,2019-09-11,23040,3.0 - 5.0 Mile,1501,4.13
62 BIGGER ROAD,Cumberland County,CUMBERLAND,37.61669931,-78.19110907,2019-09-11,23040,3.0 - 5.0 Mile,1541,4.18
113 BIGGER ROAD,Cumberland County,CUMBERLAND,37.62073141,-78.19127138,2019-09-11,23040,3.0 - 5.0 Mile,1679,4.37
127 BIGGER ROAD,Cumberland County,CUMBERLAND,37.62189833,-78.19131429,2019-09-11,23040,3.0 - 5.0 Mile,1720,4.42
141 BIGGER ROAD,Cumberland County,CUMBERLAND,37.62293276,-78.191477,2019-09-11,23040,3.0 - 5.0 Mile,1767,4.48
121 BIGGER ROAD,Cumberland County,CUMBERLAND,37.62365151,-78.19428874,2019-09-11,23040,3.0 - 5.0 Mile,1884,4.63
150 BIGGER ROAD,Cumberland County,CUMBERLAND,37.6236604,-78.19040062,2019-09-11,23040,3.0 - 5.0 Mile,1762,4.47
151 BIGGER ROAD,Cumberland County,CUMBERLAND,37.62433597,-78.191185,2019-09-11,23040,3.0 - 5.0 Mile,1807,4.53
153 BIGGER ROAD,Cumberland County,CUMBERLAND,37.62534048,-78.19078728,2019-09-11,23040,3.0 - 5.0 Mile,1835,4.57
215 BIGGER ROAD,Cumberland County,CUMBERLAND,37.62675305,-78.18825571,2019-09-11,23040,3.0 - 5.0 Mile,1811,4.54
160 BIGGER ROAD,Cumberland County,CUMBERLAND,37.6265182,-78.18918364,2019-09-11,23040,3.0 - 5.0 Mile,1830,4.56
225 BIGGER ROAD,Cumberland County,CUMBERLAND,37.62866014,-78.18840762,2019-09-11,23040,3.0 - 5.0 Mile,1905,4.64
438 GAME FARM ROAD,Cumberland County,CUMBERLAND,37.61244543,-78.20486215,2019-09-11,23040,3.0 - 5.0 Mile,1898,4.64
420 GAME FARM ROAD,Cumberland County,CUMBERLAND,37.61183605,-78.20206024,2019-09-11,23040,3.0 - 5.0 Mile,1770,4.48
301 GAME FARM ROAD,Cumberland County,CUMBERLAND,37.6071705,-78.19805432,2019-09-11,23040,3.0 - 5.0 Mile,1508,4.13
298 GAME FARM ROAD,Cumberland County,CUMBERLAND,37.60991942,-78.19001208,2019-09-11,23040,3.0 - 5.0 Mile,1322,3.85
287 GAME FARM ROAD,Cumberland County,CUMBERLAND,37.6067474,-78.192623,2019-09-11,23040,3.0 - 5.0 Mile,1324,3.86
266 GAME FARM ROAD,Cumberland County,CUMBERLAND,37.60538944,-78.19084836,2019-09-11,23040,3.0 - 5.0 Mile,1254,3.73
247 GAME FARM ROAD,Cumberland County,CUMBERLAND,37.60393444,-78.19105293,2019-09-11,23040,3.0 - 5.0 Mile,1234,3.69
244 GAME FARM ROAD,Cumberland County,CUMBERLAND,37.60339978,-78.18943479,2019-09-11,23040,3.0 - 5.0 Mile,1169,3.59
190 GAME FARM ROAD,Cumberland County,CUMBERLAND,37.60205893,-78.18764281,2019-09-11,23040,3.0 - 5.0 Mile,1070,3.46
184 GAME FARM ROAD,Cumberland County,CUMBERLAND,37.60257089,-78.18573342,2019-09-11,23040,3.0 - 5.0 Mile,1011,3.39
178 GAME FARM ROAD,Cumberland County,CUMBERLAND,37.6019568,-78.18205654,2019-09-11,23040,3.0 - 5.0 Mile,917,3.19
